GAME_ID,GAME_DATE,SEASON,TEAM_NAME,OPPONENT,DEF_PTS_ALLOWED_L5,DEF_3PT_ALLOWED_L5,DEF_3PT_PCT_L5,DEF_PTS_ALLOWED_STD_L10,TEAM_PACE_L5,TEAM_PACE_L10
42300231,2024-05-04,2023-24,Minnesota Timberwolves,Denver Nuggets,107.6,10.8,0.4028523200936995,11.374923687167383,95.2,97.792
42300232,2024-05-06,2023-24,Minnesota Timberwolves,Denver Nuggets,102.4,10.2,0.376378460249428,11.146000777558127,95.05199999999999,97.10000000000001
42300233,2024-05-10,2023-24,Minnesota Timberwolves,Denver Nuggets,99.4,10.2,0.3720927459637137,14.18136492412134,93.49199999999999,95.792
42300234,2024-05-12,2023-24,Minnesota Timberwolves,Denver Nuggets,104.2,11.4,0.3959171973743721,13.76145987087726,92.816,94.654
42300235,2024-05-14,2023-24,Minnesota Timberwolves,Denver Nuggets,105.4,11.8,0.4070009412167366,13.680886910820288,92.09200000000001,94.61
42300236,2024-05-16,2023-24,Minnesota Timberwolves,Denver Nuggets,104.6,11.6,0.4248147063989228,13.835943528842598,91.872,93.536
42300237,2024-05-19,2023-24,Minnesota Timberwolves,Denver Nuggets,98.8,10.4,0.37983262754587627,16.215219188568312,91.73600000000002,93.39399999999999
42300311,2024-05-22,2023-24,Minnesota Timberwolves,Dallas Mavericks,100.8,10.2,0.36831747603072473,16.481976688356756,91.352,92.422
42300312,2024-05-24,2023-24,Minnesota Timberwolves,Dallas Mavericks,99.0,8.6,0.31976575189279366,16.446546412206757,92.512,92.66400000000002
42300313,2024-05-26,2023-24,Minnesota Timberwolves,Dallas Mavericks,97.8,8.4,0.30752993431771025,16.446546412206757,92.84,92.46600000000001
42300314,2024-05-28,2023-24,Minnesota Timberwolves,Dallas Mavericks,98.6,9.4,0.3127930922124471,16.446546412206757,92.624,92.248
42300315,2024-05-30,2023-24,Minnesota Timberwolves,Dallas Mavericks,104.6,10.8,0.3439042033235582,16.432014822020253,92.676,92.20599999999999
12400003,2024-10-04,2024-25,Minnesota Timberwolves,Los Angeles Lakers,111.4,12.2,0.38365464895635687,15.856649498974285,94.288,92.82000000000001
12400032,2024-10-11,2024-25,Minnesota Timberwolves,Philadelphia 76ers,111.2,13.0,0.3981546489563568,15.40165936226022,96.50399999999999,94.50800000000001
12400040,2024-10-13,2024-25,Minnesota Timberwolves,New York Knicks,111.6,13.8,0.398784074605452,15.16611720616379,98.49600000000001,95.668
12400059,2024-10-16,2024-25,Minnesota Timberwolves,Chicago Bulls,111.4,13.4,0.35878407460545203,15.355057075040925,101.168,96.896
12400072,2024-10-17,2024-25,Minnesota Timberwolves,Denver Nuggets,116.4,14.2,0.3765889526542325,10.511898020814026,104.548,98.612
22400062,2024-10-22,2024-25,Minnesota Timberwolves,Los Angeles Lakers,118.0,14.2,0.4037382739212008,9.775820511172762,107.18799999999999,100.738
22400076,2024-10-24,2024-25,Minnesota Timberwolves,Sacramento Kings,118.6,13.2,0.37457160725453414,9.64307465951024,105.42,100.962
22400093,2024-10-26,2024-25,Minnesota Timberwolves,Toronto Raptors,119.4,12.2,0.37238489573224653,9.41924743396322,105.13999999999999,101.818
22400114,2024-10-29,2024-25,Minnesota Timberwolves,Dallas Mavericks,116.6,11.8,0.3813504129736258,10.466878978738317,104.572,102.87
22400139,2024-11-01,2024-25,Minnesota Timberwolves,Denver Nuggets,115.6,11.4,0.37559681697612735,9.345230512584184,102.104,103.326
22400146,2024-11-02,2024-25,Minnesota Timberwolves,San Antonio Spurs,112.4,10.6,0.328962201591512,8.916900308465449,100.096,103.64200000000001
22400162,2024-11-04,2024-25,Minnesota Timberwolves,Charlotte Hornets,113.0,12.2,0.3575336301629406,8.495750571772847,99.436,102.428
22400181,2024-11-07,2024-25,Minnesota Timberwolves,Chicago Bulls,108.6,12.0,0.32929060881647093,11.125546178852359,98.49600000000001,101.818
22400193,2024-11-08,2024-25,Minnesota Timberwolves,Portland Trail Blazers,112.2,13.0,0.34365842490842496,11.236844159579046,98.388,101.47999999999999
22400206,2024-11-10,2024-25,Minnesota Timberwolves,Miami Heat,108.6,11.0,0.3096071428571429,11.179842972460971,100.424,101.264
22400008,2024-11-12,2024-25,Minnesota Timberwolves,Portland Trail Blazers,104.4,11.0,0.3118248847926268,9.91295448726856,100.39599999999999,100.24600000000001
22400226,2024-11-13,2024-25,Minnesota Timberwolves,Portland Trail Blazers,106.2,12.0,0.36242012288786485,10.813571719525706,101.35999999999999,100.398
22400020,2024-11-15,2024-25,Minnesota Timberwolves,Sacramento Kings,108.8,11.8,0.3868010752688173,10.6879995009976,102.192,100.34400000000001
22400234,2024-11-17,2024-25,Minnesota Timberwolves,Phoenix Suns,110.2,11.2,0.36833260680034885,11.573917035971467,103.668,101.02799999999999
22400261,2024-11-21,2024-25,Minnesota Timberwolves,Toronto Raptors,113.2,12.8,0.4106551874455101,11.357327541674735,101.6,101.012
22400271,2024-11-24,2024-25,Minnesota Timberwolves,Boston Celtics,116.2,12.0,0.4005570107274175,11.215564581815874,101.428,100.912
22400037,2024-11-26,2024-25,Minnesota Timberwolves,Houston Rockets,113.2,12.6,0.3630570107274175,11.215564581815837,99.91999999999999,100.64000000000001
22400294,2024-11-27,2024-25,Minnesota Timberwolves,Sacramento Kings,115.4,13.8,0.37213809180849855,9.711962840858611,101.19200000000001,101.69200000000001
22400044,2024-11-29,2024-25,Minnesota Timberwolves,LA Clippers,113.2,13.8,0.37213809180849855,9.475699915514662,99.756,101.71200000000002
22400318,2024-12-02,2024-25,Minnesota Timberwolves,Los Angeles Lakers,108.2,13.0,0.34633164019559537,11.01564543930308,99.304,100.45200000000001
22400324,2024-12-04,2024-25,Minnesota Timberwolves,LA Clippers,102.2,12.8,0.3241717523975589,14.006347767272166,98.71199999999999,100.07000000000001
22400338,2024-12-06,2024-25,Minnesota Timberwolves,Golden State Warriors,96.8,10.8,0.30417175239755895,15.90946608504187,100.09200000000001,100.006
22400355,2024-12-08,2024-25,Minnesota Timberwolves,Golden State Warriors,91.4,10.0,0.2795009277267343,16.587813465177973,98.704,99.94800000000001
22401210,2024-12-13,2024-25,Minnesota Timberwolves,Los Angeles Lakers,91.2,10.8,0.2926848433496743,15.14228809952021,97.616,98.686
22401218,2024-12-15,2024-25,Minnesota Timberwolves,San Antonio Spurs,90.2,10.8,0.2853115714602733,14.85335727107513,98.46799999999999,98.886
22400367,2024-12-19,2024-25,Minnesota Timberwolves,New York Knicks,92.6,11.8,0.2954907829298074,14.48524153137247,99.89199999999998,99.30199999999999
22400383,2024-12-21,2024-25,Minnesota Timberwolves,Golden State Warriors,103.2,13.6,0.32937967181869626,18.245242911204777,100.404,100.24799999999999
22400395,2024-12-23,2024-25,Minnesota Timberwolves,Atlanta Hawks,107.8,14.6,0.3491598915989161,17.871143717673935,99.752,99.228
22400406,2024-12-25,2024-25,Minnesota Timberwolves,Dallas Mavericks,108.4,15.0,0.3711111111111112,18.072692721954887,100.808,99.21199999999999
22400422,2024-12-27,2024-25,Minnesota Timberwolves,Houston Rockets,110.8,16.2,0.3883868586194168,17.871454582346363,99.55999999999999,99.01399999999998
22400441,2024-12-29,2024-25,Minnesota Timberwolves,San Antonio Spurs,114.8,16.0,0.4061646363971946,16.613582127617615,98.1,98.996
22400452,2024-12-31,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,110.2,14.2,0.3736860039185621,14.422590305180954,97.692,99.048
22400464,2025-01-02,2024-25,Minnesota Timberwolves,Boston Celtics,110.2,13.4,0.36416219439475256,13.24973794290088,97.61999999999999,98.68599999999999
22400479,2025-01-04,2024-25,Minnesota Timberwolves,Detroit Pistons,110.4,14.2,0.34135517685089295,13.475904422338127,95.036,97.922
22400500,2025-01-06,2024-25,Minnesota Timberwolves,LA Clippers,114.4,13.6,0.3353576248313091,11.167412910388327,96.60400000000001,98.08200000000001
22400505,2025-01-07,2024-25,Minnesota Timberwolves,New Orleans Pelicans,113.2,14.0,0.337262386736071,8.956685895029532,97.01200000000001,97.55600000000001
22400519,2025-01-09,2024-25,Minnesota Timberwolves,Orlando Magic,110.6,14.2,0.33938871569166823,7.604092465390984,97.736,97.714
22400535,2025-01-11,2024-25,Minnesota Timberwolves,Memphis Grizzlies,105.8,13.8,0.32272204902500157,10.077477638553502,96.99600000000001,97.30799999999999
22400548,2025-01-13,2024-25,Minnesota Timberwolves,Washington Wizards,107.6,12.6,0.32357784705666615,11.469767022723142,100.53599999999999,97.786
22400565,2025-01-15,2024-25,Minnesota Timberwolves,Golden State Warriors,105.0,13.4,0.3401567944250872,10.995453605922435,100.43599999999999,98.52
22400578,2025-01-17,2024-25,Minnesota Timberwolves,New York Knicks,107.0,14.6,0.37158536585365864,11.1599482276773,98.98799999999999,98.0
22400590,2025-01-18,2024-25,Minnesota Timberwolves,Cleveland Cavaliers,107.4,15.0,0.39540172166427556,11.699952516522472,96.25999999999999,96.998
22400601,2025-01-20,2024-25,Minnesota Timberwolves,Memphis Grizzlies,114.4,16.4,0.4162350549976089,12.600264547487084,96.696,96.84599999999999
22400614,2025-01-22,2024-25,Minnesota Timberwolves,Dallas Mavericks,110.6,14.6,0.3806105169340464,12.29679271644045,96.10799999999999,98.322
22400634,2025-01-25,2024-25,Minnesota Timberwolves,Denver Nuggets,112.2,12.8,0.3507829307271499,11.946175585144486,96.216,98.326
22400656,2025-01-27,2024-25,Minnesota Timberwolves,Atlanta Hawks,109.8,11.4,0.3195329307271499,12.011105971835294,97.94800000000001,98.46799999999999
22400672,2025-01-29,2024-25,Minnesota Timberwolves,Phoenix Suns,108.4,11.0,0.29299394303905135,12.626691305853779,100.05199999999999,98.156
22400677,2025-01-30,2024-25,Minnesota Timberwolves,Utah Jazz,106.2,10.0,0.297160609705718,10.781156400559585,100.284,98.49000000000001
22400690,2025-02-01,2024-25,Minnesota Timberwolves,Washington Wizards,107.2,11.4,0.33708930845794616,9.15848119383172,99.35600000000001,97.732
22400704,2025-02-03,2024-25,Minnesota Timberwolves,Sacramento Kings,105.4,12.8,0.37282598557393365,9.199033765685048,99.464,97.84
22400723,2025-02-05,2024-25,Minnesota Timberwolves,Chicago Bulls,107.8,12.6,0.387409318907267,9.199033765685048,99.41600000000001,98.682
22400729,2025-02-06,2024-25,Minnesota Timberwolves,Houston Rockets,111.0,12.6,0.39826203208556155,8.551153268548923,98.648,99.35
22400747,2025-02-08,2024-25,Minnesota Timberwolves,Portland Trail Blazers,111.2,12.6,0.40068138692427124,7.165503781621758,98.468,99.376
22400755,2025-02-10,2024-25,Minnesota Timberwolves,Cleveland Cavaliers,108.2,11.2,0.35832844574780065,7.930952023558701,99.212,99.28399999999999
22400776,2025-02-12,2024-25,Minnesota Timberwolves,Milwaukee Bucks,112.8,11.6,0.34648912228057027,10.1044544632549,99.772,99.618
22400787,2025-02-13,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,110.2,12.0,0.34315578894723686,10.165300454650863,100.852,100.134
22400801,2025-02-21,2024-25,Minnesota Timberwolves,Houston Rockets,108.8,11.0,0.32476498434953577,8.799621203968178,100.676,99.662
22400820,2025-02-23,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,110.2,11.2,0.34734562951082604,9.452219022242272,102.74000000000001,100.604
22400826,2025-02-24,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,116.6,13.6,0.4159170580822546,11.266469426281242,102.452,100.832
22400849,2025-02-27,2024-25,Minnesota Timberwolves,Los Angeles Lakers,116.6,13.2,0.39807178043631253,11.91684149055911,104.54400000000001,102.158
22400858,2025-02-28,2024-25,Minnesota Timberwolves,Utah Jazz,118.2,13.0,0.3717303170216784,11.96104789166342,103.048,101.95
22400873,2025-03-02,2024-25,Minnesota Timberwolves,Phoenix Suns,121.4,14.4,0.4034544549527129,11.779926428745947,104.45599999999999,102.56599999999999
22400887,2025-03-04,2024-25,Minnesota Timberwolves,Philadelphia 76ers,116.8,14.4,0.36535921685747474,12.97219248152663,103.26399999999998,103.002
22400892,2025-03-05,2024-25,Minnesota Timberwolves,Charlotte Hornets,113.2,12.4,0.3130377882860462,11.817595168034646,102.98800000000001,102.72
22400907,2025-03-07,2024-25,Minnesota Timberwolves,Miami Heat,109.6,11.8,0.30895615563298495,10.938718186129176,99.05600000000001,101.8
22400925,2025-03-09,2024-25,Minnesota Timberwolves,San Antonio Spurs,108.2,12.4,0.3376505602240897,10.840254199561413,98.588,100.818
22400952,2025-03-12,2024-25,Minnesota Timberwolves,Denver Nuggets,109.6,11.8,0.3309838935574231,10.394977419675172,97.572,101.014
22400963,2025-03-14,2024-25,Minnesota Timberwolves,Orlando Magic,109.0,10.6,0.3157457983193278,11.994906326344323,96.98400000000001,100.124
22400981,2025-03-16,2024-25,Minnesota Timberwolves,Utah Jazz,108.8,11.2,0.3452100840336135,10.381607668264692,97.748,100.36800000000001
22400986,2025-03-17,2024-25,Minnesota Timberwolves,Indiana Pacers,107.2,11.2,0.35122512162759845,8.783823515733124,99.692,99.374
22401001,2025-03-19,2024-25,Minnesota Timberwolves,New Orleans Pelicans,112.8,11.8,0.36076407234301977,11.549410759380006,103.88799999999999,101.238
22401016,2025-03-21,2024-25,Minnesota Timberwolves,New Orleans Pelicans,111.8,12.2,0.3770859114234795,11.690927156465044,104.124,100.848
22401037,2025-03-24,2024-25,Minnesota Timberwolves,Indiana Pacers,111.4,13.0,0.4013869866922968,12.380989010934556,104.1,100.542
22401071,2025-03-28,2024-25,Minnesota Timberwolves,Phoenix Suns,113.0,13.2,0.3899584152637254,12.6881396937803,104.15599999999999,100.952
22401084,2025-03-30,2024-25,Minnesota Timberwolves,Detroit Pistons,114.4,14.4,0.42409781782418055,12.6999562553925,101.796,100.744
22401102,2025-04-01,2024-25,Minnesota Timberwolves,Denver Nuggets,108.8,13.4,0.3953638206691307,12.6999562553925,98.772,101.33000000000001
22401113,2025-04-03,2024-25,Minnesota Timberwolves,Brooklyn Nets,112.8,13.2,0.3762968835494553,15.09267666416018,101.756,102.94000000000001
22401130,2025-04-05,2024-25,Minnesota Timberwolves,Philadelphia 76ers,112.2,13.2,0.3664402527250825,15.795920711092052,100.80799999999999,102.454
22401152,2025-04-08,2024-25,Minnesota Timberwolves,Milwaukee Bucks,110.2,13.0,0.3607259670107968,15.81981879373661,99.18800000000002,101.672
22401170,2025-04-10,2024-25,Minnesota Timberwolves,Memphis Grizzlies,110.4,11.8,0.33009533638016614,15.47901805671137,99.64,100.718
22401179,2025-04-11,2024-25,Minnesota Timberwolves,Brooklyn Nets,114.6,13.0,0.36693744164332404,14.629118603357712,100.82400000000001,99.798
22401195,2025-04-13,2024-25,Minnesota Timberwolves,Utah Jazz,105.0,13.0,0.3548857917150601,15.715880149990973,96.61200000000001,99.184
42400161,2025-04-19,2024-25,Minnesota Timberwolves,Los Angeles Lakers,108.0,14.0,0.36996515679442515,14.79827317253206,97.80000000000001,99.304
42400162,2025-04-22,2024-25,Minnesota Timberwolves,Los Angeles Lakers,105.2,14.6,0.3745644599303136,15.136783747619965,96.808,97.998
42400163,2025-04-25,2024-25,Minnesota Timberwolves,Los Angeles Lakers,102.0,13.4,0.3492771036084745,15.725421739618826,95.59200000000001,97.616
42400164,2025-04-27,2024-25,Minnesota Timberwolves,Los Angeles Lakers,97.8,13.2,0.3342771036084745,15.725421739618826,93.84,97.332
42400165,2025-04-30,2024-25,Minnesota Timberwolves,Los Angeles Lakers,102.2,14.6,0.3565915820724081,11.197221877669543,93.768,95.19000000000001
42400231,2025-05-06,2024-25,Minnesota Timberwolves,Golden State Warriors,100.4,13.6,0.3398605653413914,10.528268824665762,93.13199999999999,95.46600000000001
42400232,2025-05-08,2024-25,Minnesota Timberwolves,Golden State Warriors,101.2,14.2,0.3524041193483601,10.496560283148039,93.696,95.252
42400233,2025-05-10,2024-25,Minnesota Timberwolves,Golden State Warriors,101.0,14.8,0.3672748090035325,10.648421896641278,94.896,95.244
42400234,2025-05-12,2024-25,Minnesota Timberwolves,Golden State Warriors,99.6,13.4,0.3692313307426629,6.750308634917596,94.24000000000001,94.03999999999999
42400235,2025-05-14,2024-25,Minnesota Timberwolves,Golden State Warriors,99.0,11.2,0.34763952617213495,7.011102306737133,96.084,94.926
42400311,2025-05-20,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,101.8,11.2,0.34459032312293186,7.519604008485047,96.912,95.022
42400312,2025-05-22,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,104.8,9.8,0.36363794217055095,8.178562764255807,97.772,95.73400000000001
42400313,2025-05-24,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,109.8,9.8,0.36193339671600544,8.745792639256608,98.392,96.644
42400314,2025-05-26,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,110.6,10.6,0.33861323861323867,8.849984306325519,100.12800000000001,97.184
42400315,2025-05-28,2024-25,Minnesota Timberwolves,Oklahoma City Thunder,114.2,12.2,0.36584046584046587,11.276327219247563,99.48800000000001,97.786
12500028,2025-10-04,2025-26,Minnesota Timberwolves,Denver Nuggets,117.0,12.8,0.3894302094302095,11.815244390193202,100.292,98.602
12500036,2025-10-07,2025-26,Minnesota Timberwolves,Indiana Pacers,117.4,12.8,0.3632397332397333,11.367106540853106,100.2,98.986
12500039,2025-10-09,2025-26,Minnesota Timberwolves,New York Knicks,120.8,15.0,0.3956508004334092,11.690927156465316,103.668,101.03
12500055,2025-10-13,2025-26,Minnesota Timberwolves,Guangzhou Loong-Lions,120.6,15.2,0.3846460157444139,11.19722187767031,103.7,101.914
12500064,2025-10-16,2025-26,Minnesota Timberwolves,Chicago Bulls,109.8,13.0,0.33041759377405655,17.314091884293944,103.268,101.378
12500071,2025-10-17,2025-26,Minnesota Timberwolves,Philadelphia 76ers,110.2,12.4,0.30158038447173097,17.840029895341114,104.99600000000001,102.644
22500089,2025-10-22,2025-26,Minnesota Timberwolves,Portland Trail Blazers,112.2,12.8,0.29327922617057267,18.268369750290613,107.44000000000001,103.82000000000001
22500019,2025-10-24,2025-26,Minnesota Timberwolves,Los Angeles Lakers,108.0,11.4,0.2682274663362041,18.23427785487783,106.168,104.918
22500110,2025-10-26,2025-26,Minnesota Timberwolves,Indiana Pacers,113.6,10.8,0.29835450807849084,18.027448207910403,104.28399999999999,103.992
22500008,2025-10-27,2025-26,Minnesota Timberwolves,Denver Nuggets,120.8,12.6,0.3360964435623618,17.71408730047612,105.376,104.322
22500136,2025-10-29,2025-26,Minnesota Timberwolves,Los Angeles Lakers,121.0,13.0,0.3849336528646874,17.90220346462663,103.34,104.168
22500143,2025-11-01,2025-26,Minnesota Timberwolves,Charlotte Hornets,119.0,12.6,0.385631124529901,17.90220346462663,101.65599999999999,104.548
22500156,2025-11-03,2025-26,Minnesota Timberwolves,Brooklyn Nets,117.2,12.6,0.3815041404029169,16.767693805516366,99.864,103.01599999999999
22500175,2025-11-05,2025-26,Minnesota Timberwolves,New York Knicks,113.4,12.6,0.35874551971326174,16.249786323381404,100.64399999999999,102.46400000000001
22500036,2025-11-07,2025-26,Minnesota Timberwolves,Utah Jazz,118.8,13.6,0.3792217101894522,10.39016629104476,99.97200000000001,102.674
22500197,2025-11-09,2025-26,Minnesota Timberwolves,Sacramento Kings,112.8,12.8,0.32537555634329834,12.332882874656795,100.784,102.062
22500205,2025-11-10,2025-26,Minnesota Timberwolves,Utah Jazz,113.0,13.2,0.3440629868216076,11.916375287813047,102.368,102.01199999999999
22500044,2025-11-14,2025-26,Minnesota Timberwolves,Sacramento Kings,114.6,14.0,0.3516698244284452,11.939197814109862,103.152,101.508
22500232,2025-11-15,2025-26,Minnesota Timberwolves,Denver Nuggets,114.8,14.0,0.3643970971557179,11.24919750224179,105.08800000000001,102.86599999999999
22500246,2025-11-17,2025-26,Minnesota Timberwolves,Dallas Mavericks,112.0,13.0,0.37047263081745846,11.471704319760011,105.828,102.9
22500259,2025-11-19,2025-26,Minnesota Timberwolves,Washington Wizards,111.8,13.0,0.38431878466361236,12.156845351031022,106.304,103.54400000000001
22500053,2025-11-21,2025-26,Minnesota Timberwolves,Phoenix Suns,110.2,13.2,0.3821636122498192,12.12160605420453,104.32000000000001,103.34400000000001
22500292,2025-11-24,2025-26,Minnesota Timberwolves,Sacramento Kings,110.4,12.6,0.40710157751036513,11.909380056633061,104.55999999999999,103.856
22500064,2025-11-26,2025-26,Minnesota Timberwolves,Oklahoma City Thunder,111.8,11.6,0.38822045862924626,11.916841490558994,104.91199999999999,105.0
22500293,2025-11-29,2025-26,Minnesota Timberwolves,Boston Celtics,109.8,10.2,0.3455148883374691,8.556349169540981,104.128,104.978
22500306,2025-11-30,2025-26,Minnesota Timberwolves,San Antonio Spurs,113.6,11.6,0.3550801057287734,7.071853442422814,102.204,104.25399999999999
22500321,2025-12-02,2025-26,Minnesota Timberwolves,New Orleans Pelicans,114.2,10.4,0.3160649542136219,6.908931417616538,101.576,102.94800000000001
22500337,2025-12-04,2025-26,Minnesota Timberwolves,New Orleans Pelicans,119.8,10.0,0.3400280878541748,11.704225257952311,103.26400000000001,103.91199999999999
22500355,2025-12-06,2025-26,Minnesota Timberwolves,LA Clippers,119.6,10.0,0.34218193400802105,11.566714697306654,103.684,104.298
22500365,2025-12-08,2025-26,Minnesota Timberwolves,Phoenix Suns,118.2,10.4,0.35040474567910856,11.623730516108388,102.58,103.354
22501215,2025-12-12,2025-26,Minnesota Timberwolves,Golden State Warriors,116.8,9.6,0.3535668010150769,10.075272259900037,101.33200000000001,101.768
22501220,2025-12-14,2025-26,Minnesota Timberwolves,Sacramento Kings,118.4,11.0,0.37029934383457624,9.922477289243718,103.024,102.3
22500368,2025-12-17,2025-26,Minnesota Timberwolves,Memphis Grizzlies,110.6,10.6,0.34297015128799246,10.778579580713679,100.696,101.98
22500385,2025-12-19,2025-26,Minnesota Timberwolves,Oklahoma City Thunder,110.6,11.4,0.35167603364093364,10.764654094664523,100.664,102.174
22500400,2025-12-21,2025-26,Minnesota Timberwolves,Milwaukee Bucks,110.8,11.8,0.3460173245339486,11.0579282769322,102.756,102.668
22500416,2025-12-23,2025-26,Minnesota Timberwolves,New York Knicks,109.2,12.0,0.3310678295844537,11.962905629950766,103.856,102.59400000000001
22500013,2025-12-25,2025-26,Minnesota Timberwolves,Denver Nuggets,106.0,11.2,0.33918377161343916,12.299954832798544,104.228,103.626
22500439,2025-12-27,2025-26,Minnesota Timberwolves,Brooklyn Nets,113.8,13.0,0.34059934289756455,12.299954832798544,107.76799999999999,104.232
22500452,2025-12-29,2025-26,Minnesota Timberwolves,Chicago Bulls,115.2,13.0,0.3308934605446233,12.731849826321252,105.136,102.9
12100005,2021-10-04,2021-22,New Orleans Pelicans,Minnesota Timberwolves,,,,,,
12100017,2021-10-06,2021-22,New Orleans Pelicans,Orlando Magic,,,,,,
12100027,2021-10-08,2021-22,New Orleans Pelicans,Chicago Bulls,,,,,,
12100043,2021-10-11,2021-22,New Orleans Pelicans,Utah Jazz,,,,,,
22100009,2021-10-20,2021-22,New Orleans Pelicans,Philadelphia 76ers,,,,,,
22100022,2021-10-22,2021-22,New Orleans Pelicans,Chicago Bulls,113.6,13.2,0.3785840661846135,,105.73200000000001,
22100031,2021-10-23,2021-22,New Orleans Pelicans,Minnesota Timberwolves,115.8,13.2,0.413467787114846,,103.724,
22100047,2021-10-25,2021-22,New Orleans Pelicans,Minnesota Timberwolves,117.8,13.4,0.4119197994987469,,105.21200000000002,
22100059,2021-10-27,2021-22,New Orleans Pelicans,Atlanta Hawks,113.2,14.0,0.40334837092731834,,103.44000000000001,
22100074,2021-10-29,2021-22,New Orleans Pelicans,Sacramento Kings,108.2,12.4,0.3804912280701755,,100.776,
22100080,2021-10-30,2021-22,New Orleans Pelicans,New York Knicks,107.4,11.6,0.34315789473684216,14.214624706813343,101.6,103.66599999999998
22100106,2021-11-02,2021-22,New Orleans Pelicans,Phoenix Suns,106.4,12.6,0.35830940988835736,14.639748024546595,101.252,102.48800000000001
22100118,2021-11-03,2021-22,New Orleans Pelicans,Sacramento Kings,109.6,12.0,0.3643822843822845,11.700427342622913,100.296,102.75399999999999
22100130,2021-11-05,2021-22,New Orleans Pelicans,Golden State Warriors,112.4,11.0,0.3710489510489511,11.419281938896,99.624,101.53200000000001
22100150,2021-11-08,2021-22,New Orleans Pelicans,Dallas Mavericks,117.2,13.4,0.39771561771561775,11.284699572626677,100.6,100.688
22100165,2021-11-10,2021-22,New Orleans Pelicans,Oklahoma City Thunder,116.2,14.4,0.4110489510489511,11.262523893179507,98.756,100.178
22100179,2021-11-12,2021-22,New Orleans Pelicans,Brooklyn Nets,113.2,12.6,0.35472096530920066,9.738811243906316,99.328,100.28999999999999
22100188,2021-11-13,2021-22,New Orleans Pelicans,Memphis Grizzlies,114.8,14.4,0.39137254901960794,8.879439421745039,98.724,99.51
22100201,2021-11-15,2021-22,New Orleans Pelicans,Washington Wizards,112.6,14.0,0.39137254901960794,8.383184226639283,98.12,98.872
22100217,2021-11-17,2021-22,New Orleans Pelicans,Miami Heat,108.4,12.0,0.3828011204481793,8.011103405759668,96.896,98.748
22100235,2021-11-19,2021-22,New Orleans Pelicans,LA Clippers,109.4,12.2,0.3778011204481794,8.011103405759668,96.72,97.738
22100240,2021-11-20,2021-22,New Orleans Pelicans,Indiana Pacers,104.0,12.0,0.3676262396850633,12.05727074332195,94.764,97.046
22100259,2021-11-22,2021-22,New Orleans Pelicans,Minnesota Timberwolves,102.2,11.2,0.33542809727020256,12.030054955078624,95.3,97.012
22100275,2021-11-24,2021-22,New Orleans Pelicans,Washington Wizards,104.0,11.6,0.3142159760580814,11.981930840505461,96.9,97.51
22100289,2021-11-26,2021-22,New Orleans Pelicans,Utah Jazz,103.4,11.0,0.2879486949520906,10.332795684936972,99.49600000000001,98.196
22100299,2021-11-27,2021-22,New Orleans Pelicans,Utah Jazz,100.2,10.6,0.29173657373996936,10.664583129842304,100.47999999999999,98.6
22100313,2021-11-29,2021-22,New Orleans Pelicans,LA Clippers,109.4,12.8,0.357373639377035,12.780627701503208,102.0,98.382
22100325,2021-12-01,2021-22,New Orleans Pelicans,Dallas Mavericks,108.0,12.8,0.3614672066284971,11.901913945056894,100.4,97.85
22100338,2021-12-03,2021-22,New Orleans Pelicans,Dallas Mavericks,113.8,14.4,0.42189501411512803,15.856649498974352,98.876,97.888
22100352,2021-12-05,2021-22,New Orleans Pelicans,Houston Rockets,111.6,15.0,0.4355572532043121,16.827556764624347,97.46,98.478
22100375,2021-12-08,2021-22,New Orleans Pelicans,Denver Nuggets,115.8,15.8,0.44176937441643327,17.081503967091617,96.172,98.326
22100388,2021-12-10,2021-22,New Orleans Pelicans,Detroit Pistons,114.4,13.6,0.383733660130719,14.487159065109106,97.29599999999999,99.648
22100401,2021-12-12,2021-22,New Orleans Pelicans,San Antonio Spurs,112.2,13.2,0.3708207472178061,15.680490355144192,98.8,99.6
22100422,2021-12-15,2021-22,New Orleans Pelicans,Oklahoma City Thunder,106.8,11.0,0.3209383942766296,15.691823773332592,100.03999999999999,99.458
22100438,2021-12-17,2021-22,New Orleans Pelicans,Milwaukee Bucks,110.6,11.6,0.3364005791505792,15.423286866870226,99.88399999999999,98.672
22100467,2021-12-21,2021-22,New Orleans Pelicans,Portland Trail Blazers,109.4,11.0,0.31097504723568564,14.60745623911891,103.268,99.72
22100477,2021-12-23,2021-22,New Orleans Pelicans,Orlando Magic,104.8,11.8,0.3311956354709797,14.40061727072035,100.38,98.838
22100497,2021-12-26,2021-22,New Orleans Pelicans,Oklahoma City Thunder,107.0,11.2,0.3225807706061149,14.40061727072035,99.316,99.05799999999999
22100513,2021-12-28,2021-22,New Orleans Pelicans,Cleveland Cavaliers,108.0,12.4,0.33880299282833704,10.58510483861319,100.172,100.106
